index,textDisplay
12281,本日の再生回数は1736832回でした前週が1777728回なので惜しくも前週を上回ることができませんでしたが先週比率は97.7%で高い水準で推移しました‼️
12282,どこがいいのかさっぱり分からんどんぐりころころのほうが百倍マシ
12283,よあそびはこんな曲も作るんやねー
12284,初めて聞いた時衝撃的でした何回きいてもますます感動して何回も聞いてる大好きな箇所がありすぎる…
12285,これは絶対嘘じゃない愛してる神ってる
12286,この曲世界中(特に欧米やアジア各国)でビリオンヒット(億超え)するような勢い
12287,私すきこの❤
12288,1話へーって見てたら目離した隙に色んなこと起きてビビった
12289,日本はオワコンとか言ってる無能な奴らに言いたい野球では世界の大谷音楽でもyoasobiか人気No1日本もまだまだ捨てたもんじゃない
12290,好き
12291,飽きが来ない曲だけど何か理由があるはずだ
12292,アイドルの歌好き💖🖤💙💚💛💜❣️💝❤️です
12293,好聽❤
12294,人気の動画にしたら2ヶ月前なのに上位に居るの凄すぎ
12295,ホントいい曲何回聞いてもいい曲最高の曲です
12296,まず推しの子めっちゃ流行るよ❗
12297,うごメモが世界に認められた気がして嬉しい
12298,2期は2024年冬かな
12299,1日5回以上広告で聞くので気になってたらYOASOBIさんの曲だったとは驚きました😂
12300,これまでも凄いと思っていたけどずっと伸びてるアイドルを見てやっぱりすごいんだなぁと思った
12301,2033年でも見てる人いる
12302,バイト中これ流すのそろそろやめてくれ店長
12303,新しいコメントにもたくさんいいねついてるの見ると本当に多くの人が聞いてるんだなと思う
12304,こんだけアニメとのタイアップでの相乗効果でごり押してるのにSpotifyの世界ストリーミングランキングでは掠ってもいないのがオモロいいかにアニメありきの音楽なのかが証明されていますな事実客観的にみて音楽もアニメ自体も大した出来ではない特にラップ(なのか)部分は酷すぎてヒップホップに謝ってほしいレベル
12305,よるかけが懐かしく感じてしまうw
12306,アニメが終わっても関係ないこの歌はずっと好き二期のオープニングもこれがいい
12307,職場で流れてて頭から離れない
12308,再生回数2億回のうち50回は自分だ
12309,この曲とかkick backとかみたいにアニメの誇大な広告じみたタイアップじゃなくて純粋に音楽として聴きたいのよな
12310,牛啊
12311,音楽も堕ちたな😅
12312,怪物超えるよなこれ
12313,1秒に1回再生されてる説
12314,今流行ってる曲といえばアイドルってぐらいはやってる
12315,紅白楽しみにしてます‼️👍
12316,最後の愛してるて言うアイの服がまさにあの時の服で泣ける何回泣いたらええんや
12317,こーれ2期のハードルえぐいなぁ…でも楽しみ
12318,しばらく見ない内にコメント10万超えとるやんけ推しの子一期終わったのに伸び続けてるの恐ろしいな()
12319,YOASOBIはわれわれの想像を超えるハイレベルな楽曲とMVをオールウェイズ出してくれる
12320,1位じゃなくて10位やんけ...
12321,🌍78億人VSアイドル再生回数
12322,最後のこれは嘘じゃない愛してるとあの映像はズルい泣いちゃう😢
12323,アイドルYOASOBI作詞Ayase作曲Ayase編曲AyaseGuts!!ガツガツ!! Gutsガツ!!Guts!!ガツガツ!! Gutsガツ!!ウマイモンたち呼んでるぜ食えば食うほどあふれるPower!!世界中から捕獲(つか)まえろ夢は無敵の美食屋(グルメ)さFighter!!さあ!海の底へ氷河の果てへ飛んでJumpJump! Jump!叩けKnock! Knock! Knock!感謝込めてイタダキマス!!Wow wo!!釘パンWow wo!!連発で!!ガッツガッツリガッツ!!どんな夢も食えるWow wo!!俺だけのWow wo!!フルコースガッツガッツリガッツ!!集めるのさ世界を皿に乗せて!!Guts!!ガツガツ!! Gutsガツ!Guts!!ガツガツ!! Gutsガツ!!思い立ったが吉日さ旬が今日なら登るぜTower!!どんな食材ひとつにも宿る命は輝くFire!!さあ!空の果てへ大地の底へ走れDash! Dash! Dash!砕けKick!Kick! Kick!愛を込めてイタダキマス!!Wow wo!!グルメ細胞Wow wo!!聞き分けない!!ガッツガッツリガッツ!!壁を越えろ!進化!!Wow wo!!待ってろよWow wo!!メインディッシュゼッタイゼッタイだ!!手に入れるぜ危険はスパイスだろ!!Hunt in the delicious worldLife in thedanger sideHunt in the delicious world Life in the danger side Guts!! Wow wo!!連発で!!ガッツガッツリガッツ!!どんな夢も食えるWow wo!!俺だけのWow wo!!フルコースガッツガッツリガッツ!!集めるのさ世界を皿に乗せて!!胃袋空にさせて!!Wow wow wow山を食え!!Wow wow wowトリコ!!Wow wow wow海を食え!!Wow wow wowトリ・トリ・トリ・トリコ!!
12324,3ヶ月経ったいまでもずっとこの歌を聴いてしまうくらい魅力がある本当に素晴らしい曲をありがとう
12325,3ヶ月で2.2億はすごすぎる
12326,今年の紅白歌合戦確定だな
12327,社会現象になった妖怪体操第一を超えたのすごいな
12328,日本ランキング1位🇯🇵世界ランキング2位🌎
12329,良さがいまいちわからないな
12330,やっぱりアニメでも分かる通り作画への気合いの入れ方がすごいよね
12331,アイドルと推しの子好きな人🙋
12332,そんな私の嘘がいつか本当になること信じてる星野アイがファンのストーカーに刺されながらもそのストーカーに優しさを見せた辛いシーンですね号泣でした😢😢😢
12333,世界一位になったとかエグすぎだろ世界のアイドル様になっちゃった
12334,怪物や夜に駆けるもすごいけどやっぱり2ヶ月で2.2億再生は革命
12335,YOASOBI好きな人🙋
12336,2.2億回と0.05億回=2.25億回追記瞳言葉嘘全てがアイさんの人生だと思う😊
12337,最高世界一人気Top1すごい大好きおめでとうございます❤❤❤❤❤
12338,世界一も納得の神曲
12339,サビよりサビ以外の部分のが好き
12340,某空高くがJ-POPは世界で勝てないとか言うてるとテレ東が煽っていたようだけどこれが現実だよ
12341,中毒性ある曲だね
12342,2期のオープニングがかわいそうに思えてきた
12343,世界一と聞いて
12344,YouTubeミュージックチャート1位おめでとう
12345,マリアって重曹ちゃんのことだよ
12346,悲報と重ねてしまう…
12347,約3ヶ月で2億超えすごすぎる
12348,サムネの女の子の目が光ってるの何で
12349,世界人気一位おめでとうございます🎉これからも頑張ってください応援しています🎉❤
12350,遂にyoasobi世界捕ったんか…
12351,アニメ日本の魅力っすね
12352,歌詞飛鳥ちゃんじゃん
12353,鬼リピしてます꒰⸝⸝っ·ơ⸝⸝꒱💕💕漫画とか全巻あります
12354,こんな短期間で再生数2億は凄すぎる…😮
12355,他の人もいっぱい歌っているけどやっぱりYOASOBIが一番いいな
12356,あかさたなはまやらわ
12357,3:18の2人はアクアとルビーでもあるしごろーとさりなでもある原作最新話を読んだ後だとなんか色考えちゃうわ…
12358,この曲歌える歌唱力流石!リスペクトします!
12359,有名だったら何言われても仕方ないの
12360,この曲が流行るたびにサビまでが黒鍵でアイドルの裏を表しててサビが白鍵でアイドルの表を表してるってコメントが増える
12361,おかあさんがじゃましておどれませんでした😢😢😢😢😢😢😢😢😢
12362,サムネの女の子の目が光ってるのなんで
12363,YOASOBIにしか作り出せない唯一無二の曲
12364,0:55うさぎの真似してみて
12365,まだ聞いてる人ー
12366,1:26引き立て役Bってだれ
12367,ドンキーコングのこと思い出してしまうw
12368,こんにちはれています
12369,MADですよね完全に
12370,2億回すごーい
12371,夜ご飯をつくっている時いっつも聞いています
12372,少し早いですが言わせていただきます3億回再生おめでとうございます
12373,アイドル凄すぎると思った人↓↓↓
12374,天才的なアイドルといえばYOASOBI YOASOBIといえば天才的なアイドル
12375,約3ヶ月で登録者50万も急激に増えるのすごい
12376,この歌のどこがそんなに良いのマンガが流行ってるの
12377,もう少しで夜に駆けるに追いつく
12378,2ヶ月で2億回再生は流石に究極のアイドルすぎる
12379,夜に駆けるが2.6億だからもう少しで届くな
12380,YOASOBIの曲が大好きですすごいね❤
12381,すべて好き❤❤
12382,アンチコメントが多いYOASOBIが曲を出したら誹謗中傷されても仕方ないのねぇそんなわけないでしょ自分は散曲聴いといてそれを否定するのって虫が良すぎない⁉︎なんでネットってこうなの…有名だったら何言われても仕方ないの
12383,こんな幼稚なのが2.2億再生と思ったらオーガニック再生数41.9Mやん半分以上広告なんや
12384,この曲の歌詞は最高すぎる
12385,牛逼破亿破的真快
12386,再生数少なすぎて草
12387,世界一だと……
12388,引退しろ
12389,今日初めてアニメ見て何も知らずに聞いて歌ってた歌詞の意味を本当の意味で知って心に響いた
12390,アニメ見る前は3人がライバルかなんかで約ネバみたいな関係なのかなーと思いつつもその割に2人が似てて主人公の女の子とちょっとだけ距離があるからどんな関係なんだって思ってだけど見たら納得した
12391,パイナップルが
12392,3ヶ月間で2.2億回再生は凄すぎる
12393,あいちゃんかわいい
12394,忘れられない😂
12395,このアニメはとても胃が痛くなります
12396,アニメ面白かった完璧な曲
12397,やっぱり凄い……
12398,ゲッーmemeから興味持って初めて聴きました
12399,このペースだと怪物夜に駆ける超えるぞ…スゴすぎる…
12400,たった3ヶ月でアニソンの再生数ランキング更新しそうで草
12401,HIKAKIN TVのほうが凄いから
12402,一話目から泣きました😢この歌が少し悲しく聞こえる
12403,今気づいたけど3:46のこれこそ私の愛だのわんカット重りの計測器嘘よりも愛が重い表現だね
12404,何回もリピしてまう曲🎶2億超えてからも再生回数どんどん増え続けてるのほんとすごいこれからも頑張ってください(*⌒0⌒)♪
12405,良い歌ですね🎉🎤
12406,今更ハマりました
12407,…これだけアップテンポな楽曲を歌い切れるikuraさんって凄いと思う私も負けたくないからアイドルマスターしようとするけど…どうしても噛みそうになるねんなぁ😅英語歌詞で歌ってるのも…凄い👏👏👏今年の紅白出れるんやろなぁ…じゃなきゃおかしいよね😅…話早過ぎるやろ😅
12408,え2ヶ月で2.2億調子狂うわ
12409,みんなこの曲もいいけどアニメも見てくれもっと歌詞に深みが出る
12410,某MADの風評被害を吹き飛ばすレベルの大流行凄すぎる
12411,IKURAさんの歌声最高過ぎる😍
12412,何回聞いても飽きない
12413,推しの子を見たことはないんだけど2:31の誰かに愛されたことないが殺された女の子のお母さんとかお父さんとかに愛されてなくて愛し方がわからないってタイプなのかなって考えながら曲聴いちゃったあとルビーとアクアに自分を重ねてるシーンがアクアには内面っぽいアイちゃんでルビーには外面っぽいアイちゃんなのも気になる漫画借りてこよう❤
12414,夜に駆けるの再生回数を超えるのは8月の月初め3億再生突破するのは8月下旬と予想
12415,流行っているこの曲覚えるのたいへんだっただからよあそびさんすごい🎉
12416,今でも人気1位保ってんのすごいわ
12417,某声優さんがライブで歌っててスゲェってなった
12418,まだまだこれからって感じする
12419,外国人が日本の歌聞いてくれるの嬉しいな
12420,カペッツは本当にクールです
12421,youtube music charts全世界一位おめでとう(Congratulations on being #1 worldwide on youtube music charts!)
12422,发生
12423,我是唯一的俄罗斯人我用翻译写作
12424,久しぶりに聴きに来たらコメントが10万件付いててそんなに書き込まれてるの初めて見た😂
12425,アニソン高評価数ランキング1位になりました邦楽でもTop3には入りますね
12426,早く10億突破して
12427,ホントにアイドル好きです金管でも演奏しますホントにいい音楽ですね
12428,ぼくのことをわかったふうに言うな
12429,かけるうたをつっくてください
12430,今年の3月にシン・仮面ライダーと同時期に上映されていたアニメであった映画の宣伝でのアイの絵などが非常に気になったのでシン・仮面ライダーを見るのを止めるか同時に見るか悩んだ不思議と引かれたアニメであった今もスマホの待ち受けにしている漫画本も購入しているがアニメが一番好きだそしてこの歌アイドルはとても元気と勇気が貰えるありがとう
12431,祝・世界一
12432,Yes!! n ΛΛ(ヨ(´ω) ≡yと丿≡_ノノ≡(ノ´
12433,神曲すぎ
12434,年内に5億回再生は行きそうな予感がする
12435,まだ聴いてる方いらっしゃいますか…
12436,史上最速でストリーミング3億再生突破‼️
12437,直接的な言い回しがなく世界観を表現するアニメや映画の主題歌も好きなのだけれどアイドルはその逆アイアクアルビーそしてやっと言えたっていう歌詞にぐっとくる
12438,ikuraちゃん推し😮
12439,2:05からのリズム感が好き
12440,アニメ見てる訳じゃないけどこの曲沼る
12441,批判する俺かっけええええええがチラホラいて草
12442,YouTube楽曲1位らしい😂
12443,どこがいいの
12444,金輪際現れない一番星の生まれ変わり⇦ここほんと好き
12445,YMO Tong PooYMOの東風だな
12446,うっせーわっぽいな
12447,3億回と聞いたんだけど
12448,っんのス大我♡
12449,ラストフレーズだけは何度聴いても鳥肌が止まらない…アニメとシンクロした紛うことなき神曲
12450,THEボカロ曲で良い曲だと思うんだけど他曲とどう違ってなぜ一位なのかわからない‥
12451,最近話題になってるから見にきたんだけど感動しすぎて圧倒されすぎて知らないうちに涙出てたなんだこの曲
12452,この曲と詞作った人天才
12453,なんかもうエグいね笑
12454,日本語の曲で世界一になったのか・・・凄いな
12455,YOASOBIでもっといい曲あるでしょアイドルも素晴らしいと思うけどさ…
12456,世界一のアイドル🎉
12457,タイパ勢せっかちな人達は少しのイントロも聴くのダルいからYOASOBIは出だしから歌うらしいね
12458,世界一のアイドル
12459,素晴らしいです
12460,YouTube一位おめ
12461,今月推しのイベントがあるためそれを聴きながら行こうかなと思ってます
12462,世界一おめでとうございます
12463,ここまで来たら一年ずっと一番人気保ちたいよね
12464,3話分の長さだったけど1話でえっと思っててフルでこの曲聴くとまた作品のイメージが変わった
12465,今日も聴いてる人🎉
12466,opedにも力入れてるアニメ大概面白いよな
12467,無限循環比很多韓國女團的歌耐聽太多❤️
12468,推しの子にこれ以上ないほどピッタリな曲で好き
12469,馬潟
12470,ダメだチェンバー出てくる
12471,兄さん私はちょうどアイのコンサートの夢を見たんですが突然男がステージに現れま
12472,年末の紅白で聞きたい
12473,ほんすげ
12474,アニメ第1話観て泣く→この曲聴く→アニメ第1話観る→この曲聴くの無限ループにハマってる
12475,一生1位曲で居て
12476,2.2億再生おめでとうございます🎉
12477,怪物の再生を抜かした!?
12478,何十回も聴いてるハマったー
12479,1位おめでと
12480,1番星の生まれ変わりという詩的表現が素敵だなあというのがキッカケとなって全然興味無かったのにハマって聞いてます🙏✨
12481,みんなに質問この曲いつまで伸びると思う
12482,アニソンとは知らなかったこの曲はパワーがある漫画一気読みしたyoasobiの他の曲とは全然違う
12483,マリア逆で読むとアリマ有馬
12484,3億回再生狙える
12485,可哀想というか本人はどう感じたか分からないけど計り知れないものを背負ってこれはリアルでも身近にあるものを愛した結果純粋にそれを壊され恐怖を感じる曲って感じする良い曲とか神って素直に言えない思いにさせる感覚語彙力ないけど批判とかそういうものではなくてほんと個人の感想嫌とかそういうのじゃないの手が届かないからこそ手を伸ばしてつかみたくなってしまって掴んだらその先はって曲よりも考えてしまうなっていうなんかそういうの
12486,ストーリーを感じさせる作品のような曲やな
12487,です!!
12488,慕名而来
12489,さっきから推しの子の考察やら見てきたけど音楽と世界観がマッチし過ぎてる……子供達はアイの愛情を受け止めて幸せになって欲しいな
12490,銀河級
12491,今年のほぼ日本レコード大賞受賞おめでとうございます🥳
12492,これ価値やばいよ一言一言全部ネタバレやばいやばい鳥肌この後に漫画見直して
12493,聞こえちゃった入った
12494,0:54とても良いYOASOBI 😭😭😭😭😭
12495,後ろから飛び付くシーン良いななけちゃう😂
12496,推しのためにMV回してる訳じゃないのにこの再生数ってアイドルとは価値が全然違うと思う
12497,2023年7月11日YOASOBI-IDOL超越Sekai No Owari-RPG
12498,最初どこでも聴くから流行ってんなーTikTokかなーって思ってたのに漫画アニメ観てから改めてこの曲を聴いて鳥肌たったテンポも好きだしちゃんとあいちゃんとリンクしてるのも凄い
12499,再生回数2億はやばすぎもうこれ完全に令和5年度代表曲だろ
12500,2024年も聞いてる人✋
12501,過去に戻ってこの曲作りたいな
12502,すみませんこの曲がいっつも授業中に脳内侵食してきて授業態度成績ともにヤバくなりそうですお助けください´(ェ)
12503,可愛すぎんか…スメールのアイドルだぁ…
12504,得意のからが特に好き
12505,勢いが止まらないしまだしばらく一位キープしそうですごいわ
12506,アイドルのおかげで歌を歌うことが上手になったありがとうこの曲は間違いなく怪物を越えます
12507,愛してる
12508,星野アイのアイを愛とかけてたりアクアとルビーの名前をタイトルのように歌詞にかけてたり日本語だからできる言葉と音の遊びだよねクセになるわ
12509,歴史的快挙よこれ
12510,YOASOBIのアイに対する愛で溢れかえってる曲だと思う
12511,好好聽
12512,再生回数夜に駆けると怪物超える未来が見える
12513,毎日聞き続けてるけどここまで飽きない曲は初です
12514,ほしのあいだ
12515,作った人神
12516,もしかして私はマリアって聖母マリアの処女懐胎オマージュしてるのかな
12517,この曲のおかげでピアノが好きになりました✨本当にありがとうございます!!
12518,2亿🎉
12519,よるにかけるのひとですよねえ
12520,学校で女子が聞いていたから聞いてみたけどめっちゃ好きになりましたYOASOBIさん天才すぎ
12521,魔術靈
12522,怪物2.8977億回夜に駆ける2.6819億回アイドル2.2312億回←←←今ココ群青1.4222億回たぶん1.0026億回ハルジオン9216万回あの夢をなぞって9046万回三原色6915万回アンコール6691万回祝福6221万回ハルカ5640万回ラブレター3519万回優しい彗星3298万回ツバメ2211万回大正浪漫2116万回もしも命が描けたら2025万回アイドルEnglish ver.2018万回もう少しだけ1643万回アドベンチャー1055万回セブンティーン1042万回
12523,언제나아이소비의노래는좋다! 아이소화이팅! Isobi's songs are always good! Aisoby fighting!いつもアイ消費の曲はいいアイソビファイティング
12524,この曲で推しの子知れました推しの子を見る前でもいい曲なのに推しの子をみたあとだと違いますね
12525,モー娘やAKBが有名な時に流れてたらなんて思っちゃう
12526,ここまま人気1位を続けて欲しい気持ちがある
12527,アイのことも歌に取り入れているのすごいと思うこの曲大好きです
12528,アイアクアルビー凄すぎるアイドル(^_^;)
12529,海外の方も日本語できいてるんや
12530,かわいい❤😍😍😻
12531,"本編のアニメや漫画は見てないんだけどこの曲は""人気者""をまさに表現してると思う"
12532,桃太郎
12533,一話見て見に来たらラストのセリフ持ってくるの泣けるわファンとかじゃないけど鳥肌立ったし泣けた
12534,正直なんでバズったか分からん
12535,ずっと耳に残ってるayaseさんのセンスえぐい
12536,初めてちゃんと聞いたけど怖くて切なくなる曲だな
12537,主人公が可哀想すぎて一話で殺されてしまいました
12538,Animation (10/10)Song (10/10)星野アイ(10000/10)Perfect
12539,ここまで一位キープしてるの前代未聞だわ
12540,アクアかっこいい😊
12541,アイドルってかわいいね👍
12542,もう2億いったのか…すげえなぁ…ずっと1位のままだし…歴史的な快挙だと思います素晴らしい曲をありがとうございます
12543,アイドルは絶対バップだエネルギッシュなビートとキャッチーなコーラスに毎回踊らされますYasobiのボーカルはとてもパワフルで魅惑的で歌詞は自分の個性を受け入れて夢を追うよう私にインスピレーションを与えてくれますこの曲はまさに賛歌であり私の気分を高揚させてくれます!!!!
12544,ボカロの曲みたい
12545,もう2.2億いっとるやん野球でいう大谷翔平みたい明日はオールスターゲーム平日だから学校から帰ってから見よ
12546,怪物と夜にかけるが23年前で2.8と2.6億に対して2ヶ月で2.2億ってバケモンだろw
12547,2億おめ🎉
12548,日本に生まれて良かったと思わせてくれる最高の文化
12549,...20年後の音楽の教科書に載ってそうだな...
12550,終わっちやったよ…さみしいどうしいませんかまじ神アニメだったずっと続いていんじゃないか
12551,かわいい❤️💕❤
12552,アイは嘘でも真実になるって信じてるのがもう辛い
12553,アクアかっこいいね
12554,このダンスなんですかこれはなんの音源ですか
12555,今年の紅白歌合戦内定かな
12556,気づいたら10万コメント超えてたああああああああ
12557,ぉゔぇいつ
12558,もちろんまだみんな聞いてるよなー
12559,多分夜にかけるor怪物越せれるね
12560,あいちゃんかわいいなー‼️😅
12561,あと2日で3ヶ月かぁ早いなぁ
12562,演奏のところ進撃の巨人見たいで好き♡神曲ありがとうございます!
12563,世界中の人気な歌といっても過言ではない
12564,2023年も聞いてる人ばかりだった
12565,歌ウマすぎ
12566,かわいい
12567,"我最近一直聽米津的lemon,因為我希望這首歌不要成為日文第一的寶座"
12568,YOASOBIがオープニングアニメを占めたらいつも面白いです
12569,海外勢もいるから再生回数と高評価がえげつないww
12570,好きすぎてガチで何回も見に来ちゃう...💓
12571,すき🫶🌸💍👗👠👰‍♀️💋💋💋💋💋💋💋💋💋💋💋💋🫶🫶🫶🫶🫶😻😻😻😻😽😽😽😽🤗🤗🤗🤗🤗🤗😘😘😘😍😍😍☺️☺️☺️☺️☺️☺️☺️☺️🥲☺️☺️🥲😅
12572,サビのメロディーの上にピロピロしてる音ばか気持ち良くね
12573,アニメop特有の89秒以内に全てを伝え切らなきゃいけないからbpmがどうしても速くなるけどあえて利用して中毒性のあるリズム作り出す所にボカロpの力を感じまくる
12574,孩唉来哦
12575,恥ずかしながらサビだけ聴いたことある状態だったんだけどフル聴いて完全に心掴まれた歌詞もそうだけど可愛くてポップなだけじゃなくて所魔王戦や讃美歌みたいな迫力が見えるメロディが推しの子にピッタリで最高特に2:05からのボレロっぽい進行が強者感すごくて大好きラストのアイドル全開な盛り上がりから一人の星野アイに戻るのがたまらないとても素敵な曲
12576,哇我的歌手太強了🎉
12577,0:15進撃の巨人始まるかと思った( ᐛ)
12578,飽きない歌がここにある❤
12579,必ず見たら1時間前とかあるのすごすぎる…
12580,世界で人気の曲Top1おめでとう凄すぎる
12581,神❤
12582,かをしきる
12583,血が巡るこの感じぃじんじんきたきたあ
12584,まだ聞いてる人🙌🏻̖́-‬
12585,两亿播放恐怖
12586,ランニング中に聞くとテンション上がってバテる😂
12587,これは絶対嘘じゃない愛してる最後のこのフレーズだけで2人に対する愛を感じられる本当に凄い歌だと思う
12588,10回聞きましたぁ❤
12589,いつも見てて全く飽きない
12590,まだ全然飽きないのすごいな
12591,皆こういうの好きなんだね今までの歌よりさらに不快
12592,超級愛愛❤
12593,久しぶりに見にきたけど伸び方が異常なんよガチで凄い
12594,話題になってるからこの曲聴いてアニメ1話見てまたこの曲聴くとなるほどねってなるこりゃ万人の心掴むわ
12595,ピアノやってる身からするとこんなの恥ずかしくて弾けないっすね
12596,米津髭男KingGnuまではまだよかったadoとyoasobiで一気に狂ったよなJ-pop界
12597,これはとてもいい過小評価されすぎている
12598,うっせぇわを思い出す聞いてるの中高生くらいだろ
12599,LOVEみゅしk
12600,まだこのシリーズを見ることができていないのですが実際はドイツ人なので何と呼ばれているのか分かりません
12601,中毒性あり😊
12602,こんにちは皆様本当に愛を見つ星の子どもの音楽joasobi adol愛
12603,アニメ主題歌の依頼がくる前から推しの子が好きで既にデモテープ的なものを作ってたってのも凄いな
12604,2期OP安パイはこの曲のアレンジだろうと他に対抗できそうなのは原作者がさりなメインかつ一部ルビーな外伝小説書いてそれを原作にしたYOASOBIの曲なら……でも2期は今のルビーの前世バレまで行かなそうだから合わないか
12605,222Mファイト!!!
12606,私のお気に入りは最後のテレビです
12607,流石に2ヶ月で再生回数2億回はバケモン過ぎる
12608,リアルにアイみたいなアイドルがいたら絶対推すわ
12609,マジでアニメ見る前中毒性ある歌やなぁって思ってただけで何回か聞いてたんだけどアニメ見た後この歌だけでホントに泣けるんだけど…マジで歌で号泣したの初めて…しかも最後のアイの服装がもうヤバいっ…
12610,アニメ終わったのにずっと伸び続けてるから本当に名曲なんだと改めて思った
12611,2億超えても伸び続けてるのすごいそしてずっと1位✨年末の紅白で歌って欲しい
12612,アイドル故の苦しさを歌詞に乗せているから重いはずなんだけど曲がポップだからそこまでそれを感じさせないのよねつまりギャップが絶妙
12613,あーもう虜や
12614,未だ人気1位なのやばいな
12615,待ってもう2億回超えてるwww
12616,アニメ2期もこのOP説
12617,いつかきっと全部手に入れる私はそう欲張りなアイドルのフレーズはアイの計算高く野心家な面と同時に心に痛みと空虚を秘めている切なさも感じられて一番好き愛を理解しようと必死に生きたアイの人生が詰まった曲
12618,2:44ここの入りマジえぐ過ぎそそり立つわ
12619,11話まで見ました2期も楽しみです
12620,歴史に轟きそう
12621,フルが出てもうそろそろ3ヶ月になるのにもう2億2000万回再生は凄すぎる
12622,素敵🌿
12623,いままでの訳わからんアニメタイアップ曲とちがってアニメの内容に寄り添った曲がうまいこと合うと相乗効果でこれだけ爆発するんよなこの流れがこれからも続きますように
12624,一瞬で夜に駆けると怪物超えちゃうね
12625,YOASOBIアイドルです
12626,2.2億萬歲
12627,天才的なヨアソビ様が作った最強で無敵のアニメソング
12628,この歌は歴史に残りそうな歌だ
12629,前前前世マリーゴールドにつぐ神曲絶対5年後までにはこれを超える歌はこなさそう
12630,0:36可愛いすごく可愛い(倒置法)
12631,文化祭の曲投票ぶっちぎりでこれ多かった青と夏に勝つアイドル恐ろしや
12632,この勢いだとあと五ヶ月ちょっとで2024年なるね
12633,この曲を生で聴けた私は本当に幸せ者だ
12634,aiiiiなんで死んでしまったaiiiまだ命はたくさんあるのになぜ油断すれば死んでしまうほど迂闊なのですか😢😢
12635,可愛い🎉
12636,かわいい
12637,これはいいアニメーションだ歌詞はすごいだ
12638,日本の誇り
12639,"てか今更だけど再生数2億言ってるやんほんとにこの曲は中毒になるように作られてるとしか思えないレベルで""天才な曲""だと思うそしてアイ可愛いなほんと"
12640,推しの子第一話を見てから見直したら泣けますね(;O;)名曲だと思います
12641,この時代に生まれてほんと良かったなって思いますこんな素晴らしい曲が無料で好きなだけ聞けて最高
12642,最強で最高のアイドルの曲
12643,それこそ芸能界だし商売だけど二期もこのオープニングであってほしい
12644,これを聞くとずーとききたくなります
12645,いつかこの歌が世界を変えるかもしれない
12646,YOASOBIはナンバーワンだ
12647,YOASOBIに勝てるものなどない
12648,めっちゃ歌ってます😊❤
12649,無敵な笑顔で荒らしたったwwwwwwww
12650,褒めちぎられすぎててなんか怖いよ
12651,嘘+詐欺=うさぎ(´・ω・`)
12652,神曲‪👍🏻̖́-‬
12653,ルビーには嘘の方のアイ2:20嘘の方のアイと手を繋ぐルビー2:44下を向くルビー3:17これに何か意味があるのかな...
12654,進められて謎の意地で見てなかったけど今日アニメ見たらめちゃくちゃ面白かった
12655,2023年のレコード大賞でも何でも賞取るんやろなぁ
12656,コメント10万すご
12657,これカウントダウンTVでずっと1位だからすごすぎる
12658,いいね数おそらくここ最近のJ-POPで一位凄すぎ
12659,一開始覺得難聽到炸掉是因為不懂留白的美現在覺得旋律很煩人則是因為物化女性的我尤阿索比若無紅則為之動容
12660,ごめんなさいゲエエエエエエエエエエエエエエエエエタアアアアアアアアアアアアア
12661,この歌はクラスや職場に絶対知っている人がいるこの曲は人を笑顔にさせる曲それにしても星野あいちゃん可愛い❤
12662,一位おめでとう
12663,これでレコード大賞とらなかったらおかしい
12664,なんかすごいことになってる
12665,ついに日本の音楽も韓国に追いつけるかも
12666,2億ゥ
12667,この曲に関わった全ての人に感謝
12668,これはとても素晴らしいので間違いなく購読するつもりです❤
12669,ふつうにいいうた
12670,最新話を読んだ後だと最後に見つめ合ってるアクアとルビーが今までと見方が変わってくるW
12671,いい音だね
12672,ウソの愛は嘘のアイはマリアはウソLove of a lie is a lieAI is Maria.
12673,毎日聴いてます
12674,アイドルの1番大好きです❤
12675,いやぁYOASOBI本当に凄いなこれはマジで凄い原作もヤバいがそれに合わせてここまでの曲を作るとは本当にすごいな
12676,いいうたですね❤
12677,2023年でも聴いてるやつおる
12678,歌詞歌声mv全てが完璧だな
12679,いMふぁんしょう
12680,2ヶ月で2億回再生ってすごいなぁぁぁあぁぁぁあぁぁぁあぁぁぁぁ
12681,最初はゲッターで知って原曲聞きに来たら神曲すぎて何回も見てる
12682,目指せ10億この歌ならいける
12683,時代に合い過ぎた名曲
12684,あいちゃんかわいい😍❤️💕🎉😊👍
12685,再生数2億とかはじめてみた
12686,2ヶ月経ってんのに人気1位なのヤバすぎ
12687,無敵な歌声で荒らすikura天才的なAyase様
12688,アイドルが完璧で究極の楽曲のせいで2期大変そうだな
12689,こコレがアイドルかかかか
12690,女しくて女しくてつらいようよう神よ私を見捨てないでくださいwwwwwwwww
12691,アクあとルビーと藍ちゃんが可愛いすぎる
12692,コメント10万は草
12693,神曲すぎるわ
12694,こんなに可愛くていい曲を作ってくれてありがとう🥺🥺
12695,まじで名曲すぎる
12696,BTSがNo.1
12697,神曲
12698,これだけちゃんとキャラクターにフォーカスしたアニメのOPソングってなかなかないよなぁ
12699,この曲好きな人🙋‍♂️🙋‍♂️
12700,実に面白い
12701,2023年もきいてるひとー🙋
12702,2ヶ月で2億ってすげぇな……
12703,lemonを超えてほしい
12704,学校🏫とかいったらアイドル歌う人多すぎてやばいんだけど😅
